"Entity","Host","Timestamp","MetricId","Value","Unit"
"?????????2.224",,"2013/12/17 20:00:00","cpu.usage.average","8.7","%"
"?????????2.224",,"2013/12/17 18:00:00","cpu.usage.average","17.26","%"
"?????????2.224",,"2013/12/17 16:00:00","cpu.usage.average","34.45","%"
"?????????2.224",,"2013/12/17 14:00:00","cpu.usage.average","46.36","%"
"?????????2.224",,"2013/12/17 12:00:00","cpu.usage.average","13.55","%"
"?????????2.224",,"2013/12/17 10:00:00","cpu.usage.average","13.37","%"
"?????????2.224",,"2013/12/17 8:00:00","cpu.usage.average","43.79","%"
"?????????2.224",,"2013/12/17 6:00:00","cpu.usage.average","8.64","%"
"?????????2.224",,"2013/12/17 4:00:00","cpu.usage.average","7.41","%"
"?????????2.224",,"2013/12/17 2:00:00","cpu.usage.average","7.36","%"
"?????????2.224",,"2013/12/17 0:00:00","cpu.usage.average","6.96","%"
"?????????2.224",,"2013/12/16 22:00:00","cpu.usage.average","9.43","%"
"?????????2.224",,"2013/12/16 20:00:00","cpu.usage.average","10.72","%"
"?????????2.224",,"2013/12/16 18:00:00","cpu.usage.average","14.49","%"
"?????????2.224",,"2013/12/16 16:00:00","cpu.usage.average","30.49","%"
"?????????2.224",,"2013/12/16 14:00:00","cpu.usage.average","21.57","%"
"?????????2.224",,"2013/12/16 12:00:00","cpu.usage.average","25","%"
"VMware-view-FTPserver-2.234",,"2014/1/15 6:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/15 4:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/15 2:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/15 0:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 22:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 20:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 18:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 16:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 10:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 6:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 4:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 2:00:00","cpu.usage.average","1.55","%"
"VMware-view-FTPserver-2.234",,"2014/1/14 0:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 22:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 18:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 16:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 10:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 6:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 4:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 2:00:00","cpu.usage.average","1.55","%"
"VMware-view-FTPserver-2.234",,"2014/1/13 0:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 18:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 16:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 10:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 6:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 4:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 2:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/12 0:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 18:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 16:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 10:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 8:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 6:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 4:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 2:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/11 0:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 20:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 18:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 16:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 14:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 10:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 6:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 4:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 2:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/10 0:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 22:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 18:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 16:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 12:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 10:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 6:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 4:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 2:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/9 0:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 18:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 16:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 14:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 10:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 6:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 4:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 2:00:00","cpu.usage.average","1.55","%"
"VMware-view-FTPserver-2.234",,"2014/1/8 0:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 20:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 18:00:00","cpu.usage.average","1.55","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 16:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 12:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 10:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 6:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 4:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 2:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/7 0:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 18:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 16:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 10:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 8:00:00","cpu.usage.average","1.58","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 6:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 4:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 2:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/6 0:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 20:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 18:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 16:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 14:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 12:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 10:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 8:00:00","cpu.usage.average","1.56","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 6:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 4:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 2:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/5 0:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 22:00:00","cpu.usage.average","1.49","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 18:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 16:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 12:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 10:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 6:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 4:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 2:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/4 0:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 18:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 16:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 12:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 10:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 6:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 4:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 2:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2014/1/3 0:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 22:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 18:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 16:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 14:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 12:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 10:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 6:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 4:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 2:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/2 0:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 20:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 18:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 16:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 14:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 10:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 6:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 4:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 2:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2014/1/1 0:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 22:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 18:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 16:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 14:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 10:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 8:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 6:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 4:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 2:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/31 0:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 22:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 20:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 18:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 16:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 10:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 8:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 6:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 4:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 2:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/30 0:00:00","cpu.usage.average","1.57","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 22:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 20:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 18:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 16:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 10:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 8:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 6:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 4:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 2:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/29 0:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 22:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 20:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 18:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 16:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 14:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 10:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 8:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 6:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 4:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 2:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/28 0:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 22:00:00","cpu.usage.average","1.59","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 20:00:00","cpu.usage.average","1.55","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 18:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 16:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 14:00:00","cpu.usage.average","1.56","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 12:00:00","cpu.usage.average","1.57","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 10:00:00","cpu.usage.average","1.75","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 8:00:00","cpu.usage.average","1.55","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 6:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 4:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 2:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/27 0:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 22:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 20:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 18:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 16:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 10:00:00","cpu.usage.average","1.6","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 8:00:00","cpu.usage.average","1.63","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 6:00:00","cpu.usage.average","1.6","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 4:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 2:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2013/12/26 0:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 22:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 20:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 18:00:00","cpu.usage.average","1.57","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 16:00:00","cpu.usage.average","1.75","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 14:00:00","cpu.usage.average","1.73","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 12:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 10:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 8:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 6:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 4:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 2:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/25 0:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 22:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 20:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 18:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 16:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 12:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 10:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 8:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 6:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 4:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 2:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/24 0:00:00","cpu.usage.average","1.52","%"
"VMware-view-FTPserver-2.234",,"2013/12/23 22:00:00","cpu.usage.average","1.54","%"
"VMware-view-FTPserver-2.234",,"2013/12/23 20:00:00","cpu.usage.average","1.56","%"
"VMware-view-FTPserver-2.234",,"2013/12/23 18:00:00","cpu.usage.average","1.53","%"
"VMware-view-FTPserver-2.234",,"2013/12/23 16:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/23 14:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/23 12:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/23 10:00:00","cpu.usage.average","1.51","%"
"VMware-view-FTPserver-2.234",,"2013/12/23 8:00:00","cpu.usage.average","1.5","%"
"VMware-view-FTPserver-2.234",,"2013/12/23 6:00:00","cpu.usage.average","1.5","%"
